"Unit ID","Date Time","Proj ID",Temperature,Light
0x00540007,"2018-01-25 11:46:49",2,29.06,546
0x00540007,"2018-01-25 11:53:05",2,528.36,0
0x00540007,"2018-01-25 13:10:35",2,528.36,0
0x00540007,"2018-01-25 13:11:42",2,85,0
0x00540007,"2018-01-25 13:12:45",2,25.43,0
0x00540007,"2018-01-25 13:13:50",2,25.43,0
0x00540007,"2018-01-25 13:14:54",2,25.37,0
0x00540007,"2018-01-25 13:16:55",2,85,690
0x00540007,"2018-01-25 13:17:32",2,25.25,706
0x00540007,"2018-01-25 13:18:37",2,25.06,739
0x00540007,"2018-01-25 13:19:41",2,25.12,363
0x00540007,"2018-01-25 13:20:45",2,25.56,423
0x00540007,"2018-01-25 13:21:50",2,25.87,839
0x00540007,"2018-01-25 13:22:54",2,25.31,806
0x00540007,"2018-01-25 13:23:59",2,25,822
0x00540007,"2018-01-25 13:24:23",2,528.36,0
0x00540007,"2018-01-25 13:25:02",2,24.75,830
0x00540007,"2018-01-25 13:26:08",2,24.56,806
0x00540007,"2018-01-25 13:27:13",2,24.43,806
0x00540007,"2018-01-25 13:28:18",2,24.37,806
0x00540007,"2018-01-25 13:28:19",2,528.36,0
0x00540007,"2018-01-25 13:29:23",2,24.25,806
0x00540007,"2018-01-25 13:30:28",2,24.18,839
0x00540007,"2018-01-25 13:31:32",2,24.12,822
0x00540007,"2018-01-25 13:32:37",2,24.06,806
0x00540007,"2018-01-25 13:33:42",2,24.06,797
0x00540007,"2018-01-25 13:34:45",2,24.06,797
0x00540007,"2018-01-25 13:35:50",2,24,797
0x00540007,"2018-01-25 13:36:54",2,24,797
0x00540007,"2018-01-25 13:37:58",2,23.93,780
0x00540007,"2018-01-25 13:39:03",2,23.93,797
0x00540007,"2018-01-25 13:40:06",2,24,797
0x00540007,"2018-01-25 13:41:11",2,25.5,756
0x00540007,"2018-01-25 13:42:15",2,24.87,354
0x00540007,"2018-01-25 13:43:19",2,24.37,804
0x00540007,"2018-01-25 13:44:23",2,24,821
0x00540007,"2018-01-25 13:45:29",2,23.87,813
0x00540007,"2018-01-25 13:46:23",2,528.36,0
0x00540007,"2018-01-25 13:46:33",2,23.68,804
0x00540007,"2018-01-25 13:47:37",2,23.56,813
0x00540007,"2018-01-25 13:48:40",2,23.56,813
0x00540007,"2018-01-25 13:49:45",2,23.5,813
0x00540007,"2018-01-25 13:50:50",2,23.56,813
0x00540007,"2018-01-25 13:51:54",2,23.56,813
0x00540007,"2018-01-25 13:52:59",2,23.5,806
0x00540007,"2018-01-25 13:54:04",2,23.5,822
0x00540007,"2018-01-25 13:55:07",2,23.5,797
0x00540007,"2018-01-25 13:56:12",2,23.43,822
0x00540007,"2018-01-25 13:57:15",2,23.43,806
0x00540007,"2018-01-25 13:58:19",2,23.43,789
0x00540007,"2018-01-25 13:59:23",2,23.5,806
0x00540007,"2018-01-25 14:00:27",2,23.43,773
0x00540007,"2018-01-25 14:01:32",2,23.5,782
0x00540007,"2018-01-25 14:02:37",2,23.43,782
0x00540007,"2018-01-25 14:03:41",2,23.43,782
0x00540007,"2018-01-25 14:04:45",2,23.37,782
0x00540007,"2018-01-25 14:05:50",2,23.43,765
0x00540007,"2018-01-25 14:06:54",2,23.43,765
0x00540007,"2018-01-25 14:07:59",2,23.43,765
0x00540007,"2018-01-25 14:09:04",2,23.37,765
0x00540007,"2018-01-25 14:10:08",2,23.37,765
0x00540007,"2018-01-25 14:11:13",2,23.37,749
0x00540007,"2018-01-25 14:12:17",2,23.31,749
0x00540007,"2018-01-25 14:13:21",2,23.43,765
0x00540007,"2018-01-25 14:14:25",2,23.37,765
0x00540007,"2018-01-25 14:15:28",2,23.43,749
0x00540007,"2018-01-25 14:16:32",2,23.37,774
0x00540007,"2018-01-25 14:17:36",2,23.37,758
0x00540007,"2018-01-25 14:18:41",2,23.31,758
0x00540007,"2018-01-25 14:19:46",2,23.43,765
0x00540007,"2018-01-25 14:20:51",2,23.43,765
0x00540007,"2018-01-25 14:21:56",2,23.5,765
0x00540007,"2018-01-25 14:23:01",2,23.5,749
0x00540007,"2018-01-25 14:24:06",2,23.62,687
0x00540007,"2018-01-25 14:25:12",2,23.68,710
0x00540007,"2018-01-25 14:26:17",2,23.75,785
0x00540007,"2018-01-25 14:27:22",2,23.75,793
0x00540007,"2018-01-25 14:28:26",2,23.87,386
0x00540007,"2018-01-25 14:29:31",2,25,624
0x00540007,"2018-01-25 14:30:36",2,26.31,681
0x00540007,"2018-01-25 14:31:42",2,26.68,730
0x00540007,"2018-01-25 14:32:46",2,26.68,622
0x00540007,"2018-01-25 14:33:50",2,26.18,622
0x00540007,"2018-01-25 14:34:55",2,25.75,622
0x00540007,"2018-01-25 14:36:00",2,25.5,14
0x00540007,"2018-01-25 14:37:05",2,25.37,14
0x00540007,"2018-01-25 14:38:10",2,25.31,14
0x00540007,"2018-01-25 14:39:14",2,25.18,14
0x00540007,"2018-01-25 14:40:19",2,25.12,2
0x00540007,"2018-01-25 14:41:25",2,25.06,2
0x00540007,"2018-01-25 14:42:30",2,25.06,2
0x00540007,"2018-01-25 14:43:34",2,25,2
0x00540007,"2018-01-25 14:44:38",2,25,3
0x00540007,"2018-01-25 14:45:43",2,25.06,1
0x00540007,"2018-01-25 14:46:49",2,25.12,1
0x00540007,"2018-01-25 14:47:54",2,25.18,1
0x00540007,"2018-01-25 14:48:59",2,25.25,1
0x00540007,"2018-01-25 14:50:04",2,25.37,1
0x00540007,"2018-01-25 14:51:10",2,25.5,1
0x00540007,"2018-01-25 14:52:15",2,25.62,1
0x00540007,"2018-01-25 14:53:19",2,25.68,1
0x00540007,"2018-01-25 14:54:25",2,25.81,1
0x00540007,"2018-01-25 14:55:29",2,25.87,1
0x00540007,"2018-01-25 14:56:33",2,26,1
0x00540007,"2018-01-25 14:57:37",2,26.12,1
0x00540007,"2018-01-25 14:58:41",2,26.25,1
0x00540007,"2018-01-25 14:59:46",2,26.93,1
0x00540007,"2018-01-25 15:00:50",2,28.31,1
0x00540007,"2018-01-25 15:01:56",2,29.06,1
0x00540007,"2018-01-25 15:03:00",2,29.43,1
0x00540007,"2018-01-25 15:04:04",2,29.62,4029
0x00540007,"2018-01-25 15:05:09",2,31.87,9706
0x00540007,"2018-01-25 15:06:13",2,33.37,3369
0x00540007,"2018-01-25 15:07:19",2,33.5,3369
0x00540007,"2018-01-25 15:08:22",2,32.37,2
0x00540007,"2018-01-25 15:09:28",2,32.31,4
0x00540007,"2018-01-25 15:10:32",2,31.93,0
0x00540007,"2018-01-25 15:11:37",2,38.12,0
0x00540007,"2018-01-25 15:12:42",2,42.56,0
0x00540007,"2018-01-25 15:14:51",2,44.87,0
0x00540007,"2018-01-25 15:15:55",2,44.81,0
0x00540007,"2018-01-25 15:18:04",2,47.18,0
0x00540007,"2018-01-25 15:19:09",2,46.87,0
0x00540007,"2018-01-25 15:21:18",2,45.68,0
0x00540007,"2018-01-25 15:23:27",2,35.43,0
0x00540007,"2018-01-25 15:24:32",2,32.5,1973
0x00540007,"2018-01-25 15:25:37",2,31.12,1973
0x00540007,"2018-01-25 15:25:42",2,85,40061
0x00540007,"2018-01-25 15:26:47",2,32.25,0
0x00540007,"2018-01-25 15:27:51",2,33.31,0
0x00540007,"2018-01-25 15:28:55",2,32.87,0
0x00540007,"2018-01-25 15:30:00",2,33,7751
0x00540007,"2018-01-25 15:31:04",2,39.31,27556
0x00540007,"2018-01-25 15:32:08",2,42.5,0
0x00540007,"2018-01-25 15:33:12",2,44.18,0
0x00540007,"2018-01-25 15:34:17",2,45.75,0
0x00540007,"2018-01-25 15:35:22",2,46.12,0
0x00540007,"2018-01-25 15:36:26",2,45.93,0
0x00540007,"2018-01-25 15:37:30",2,46.5,0
0x00540007,"2018-01-25 15:38:34",2,46.81,0
0x00540007,"2018-01-25 15:39:38",2,46.37,0
0x00540007,"2018-01-25 15:40:43",2,44.93,0
0x00540007,"2018-01-25 15:41:47",2,44.75,0
0x00540007,"2018-01-25 15:42:51",2,44.93,0
0x00540007,"2018-01-25 15:43:55",2,46,0
0x00540007,"2018-01-25 15:44:59",2,45.43,0
0x00540007,"2018-01-25 15:46:02",2,46,0
0x00540007,"2018-01-25 15:47:06",2,46,0
0x00540007,"2018-01-25 15:48:11",2,45.37,0
0x00540007,"2018-01-25 15:49:15",2,45.31,0
0x00540007,"2018-01-25 15:50:21",2,45.62,0
0x00540007,"2018-01-25 15:51:24",2,45.87,0
0x00540007,"2018-01-25 15:52:30",2,45.18,0
0x00540007,"2018-01-25 15:53:33",2,44.93,0
0x00540007,"2018-01-25 15:54:39",2,45.5,0
0x00540007,"2018-01-25 15:55:43",2,44.93,0
0x00540007,"2018-01-25 15:56:48",2,45.37,0
0x00540007,"2018-01-25 15:57:52",2,45.18,0
0x00540007,"2018-01-25 15:58:56",2,44.43,0
0x00540007,"2018-01-25 16:00:00",2,45,0
0x00540007,"2018-01-25 16:01:05",2,44.87,0
0x00540007,"2018-01-25 16:02:09",2,44.62,0
0x00540007,"2018-01-25 16:03:14",2,44.87,0
0x00540007,"2018-01-25 16:04:20",2,45,0
0x00540007,"2018-01-25 16:05:24",2,44.68,0
0x00540007,"2018-01-25 16:06:29",2,44.68,0
0x00540007,"2018-01-25 16:07:33",2,43.62,0
0x00540007,"2018-01-25 16:08:38",2,44.43,0
0x00540007,"2018-01-25 16:09:42",2,44.68,0
0x00540007,"2018-01-25 16:10:45",2,44.5,0
0x00540007,"2018-01-25 16:11:49",2,43.81,0
0x00540007,"2018-01-25 16:12:54",2,43.81,0
0x00540007,"2018-01-25 16:13:59",2,44.06,0
0x00540007,"2018-01-25 16:15:03",2,43.87,0
0x00540007,"2018-01-25 16:16:08",2,43,0
0x00540007,"2018-01-25 16:17:11",2,43.06,0
0x00540007,"2018-01-25 16:18:15",2,43.06,0
0x00540007,"2018-01-25 16:19:19",2,43.68,0
0x00540007,"2018-01-25 16:20:23",2,42.68,0
0x00540007,"2018-01-25 16:21:29",2,41.93,0
0x00540007,"2018-01-25 16:22:32",2,41.75,0
0x00540007,"2018-01-25 16:23:37",2,40.93,32222
0x00540007,"2018-01-25 16:24:41",2,40.06,28185
0x00540007,"2018-01-25 16:25:45",2,39.31,15682
0x00540007,"2018-01-25 16:26:49",2,38.56,11572
0x00540007,"2018-01-25 16:27:52",2,38.25,13963
0x00540007,"2018-01-25 16:28:57",2,37.43,13585
0x00540007,"2018-01-25 16:30:01",2,36.56,13018
0x00540007,"2018-01-25 16:31:06",2,36.18,19363
0x00540007,"2018-01-25 16:32:10",2,36.06,19854
0x00540007,"2018-01-25 16:33:15",2,36.68,19819
0x00540007,"2018-01-25 16:34:21",2,37.37,17164
0x00540007,"2018-01-25 16:35:25",2,37.37,24720
0x00540007,"2018-01-25 16:36:30",2,38.18,33561
0x00540007,"2018-01-25 16:37:35",2,38.56,39446
0x00540007,"2018-01-25 16:38:40",2,39.37,0
0x00540007,"2018-01-25 16:39:44",2,40.5,0
0x00540007,"2018-01-25 16:40:48",2,40.31,0
0x00540007,"2018-01-25 16:41:54",2,41.18,0
0x00540007,"2018-01-25 16:42:59",2,40.93,0
0x00540007,"2018-01-25 16:44:04",2,41.87,0
0x00540007,"2018-01-25 16:45:08",2,40.31,0
0x00540007,"2018-01-25 16:46:12",2,41.68,0
0x00540007,"2018-01-25 16:47:16",2,42,0
0x00540007,"2018-01-25 16:48:21",2,40.93,0
0x00540007,"2018-01-25 16:49:25",2,41.06,0
0x00540007,"2018-01-25 16:50:29",2,40.5,0
0x00540007,"2018-01-25 16:51:32",2,39.18,0
0x00540007,"2018-01-25 16:52:37",2,39.25,0
0x00540007,"2018-01-25 16:53:42",2,38.93,0
0x00540007,"2018-01-25 16:54:48",2,38.93,0
0x00540007,"2018-01-25 16:55:51",2,39.18,0
0x00540007,"2018-01-25 16:56:55",2,38.87,0
0x00540007,"2018-01-25 16:59:03",2,39.18,0
